addr,time,in_mean_inter_time,in_std_inter_time,in_mad_inter_time,out_mean_inter_time,out_std_inter_time,out_mad_inter_time,tot_mean_inter_time,tot_std_inter_time,tot_mad_inter_time,in_mean_length,in_std_length,in_mad_length,in_count,out_mean_length,out_std_length,out_mad_length,out_count,tot_mean_length,tot_std_length,tot_mad_length,tot_count,in_mean_payload_data_length,in_std_payload_data_length,in_mad_payload_data_length,out_mean_payload_data_length,out_std_payload_data_length,out_mad_payload_data_length,tot_mean_payload_data_length,tot_std_payload_data_length,tot_mad_payload_data_length
3,12415.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12415.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12420.0,0.416157,0.0,0.0,,,,0.416157,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12420.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12420.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12420.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12425.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12425.0,0.0412495,0.0087365,0.0087365,,,,0.8208347,1.102523,0.017473,47.3,3.3,0.0,3.0,59.0,0.0,0.0,1.0,50.2,5.8,3.5,4.0,11.2,3.3,3.0,14.0,0.0,0.0,11.2,3.3,3.0
3,12425.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12425.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12425.0,,,,0.0412495,0.0087365,0.0087365,0.0412495,0.0087365,0.0087365,,,,0.0,47.3,3.3,0.0,3.0,47.3,3.3,0.0,3.0,,,,10.3,3.3,0.0,10.3,3.3,0.0
8,12430.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12430.0,,,,,,,0.373312,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12430.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12435.0,0.543551,0.503142,0.503142,,,,0.543551,0.503142,0.503142,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,12435.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12435.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12435.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12435.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12440.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12440.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12440.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12440.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12445.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12445.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12450.0,1.4783063,1.2640425,0.036525,,,,1.4783063,1.2640425,0.036525,59.0,0.0,0.0,4.0,,,,0.0,59.0,0.0,0.0,4.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12450.0,,,,,,,2.266924,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12450.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12450.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
7,12450.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12455.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12455.0,0.0402115,0.0036625,0.0036625,,,,0.836896,1.126686,0.007325,50.3,3.9,2.0,3.0,59.0,0.0,0.0,1.0,52.5,5.0,3.5,4.0,13.5,3.4,1.5,14.0,0.0,0.0,13.5,3.4,1.5
3,12455.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12455.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12455.0,,,,0.0402115,0.0036625,0.0036625,0.0402115,0.0036625,0.0036625,,,,0.0,50.3,3.9,2.0,3.0,50.3,3.9,2.0,3.0,,,,13.3,3.9,2.0,13.3,3.9,2.0
3,12460.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12460.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,12460.0,,,,,,,,,,50.0,0.0,0.0,1.0,,,,0.0,50.0,0.0,0.0,1.0,13.0,0.0,0.0,,,,13.0,0.0,0.0
0,12460.0,,,,,,,,,,,,,0.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,,,,13.0,0.0,0.0,13.0,0.0,0.0
3,12465.0,,,,,,,0.733742,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12465.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12465.0,0.574431,0.408911,0.408911,,,,0.574431,0.408911,0.408911,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12465.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12470.0,0.200522,0.0,0.0,,,,0.200522,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,12470.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,12470.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12475.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12475.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12475.0,,,,,,,0.029866,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,12475.0,,,,,,,0.029866,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
3,12480.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12480.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12480.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12480.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12485.0,0.5127453,0.2644784,0.009625,,,,0.5127453,0.2644784,0.009625,59.0,0.0,0.0,4.0,,,,0.0,59.0,0.0,0.0,4.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12485.0,,,,,,,2.160072,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
7,12485.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,12485.0,0.030195,0.0121209,0.013057,,,,0.6222298,1.025488,0.0148105,49.0,4.1,3.5,4.0,59.0,0.0,0.0,1.0,51.0,5.4,7.0,5.0,12.4,3.7,3.0,14.0,0.0,0.0,12.4,3.7,3.0
2,12485.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12485.0,,,,0.030195,0.0121209,0.013057,0.030195,0.0121209,0.013057,,,,0.0,49.0,4.1,3.5,4.0,49.0,4.1,3.5,4.0,,,,12.0,4.1,3.5,12.0,4.1,3.5
3,12490.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12490.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
7,12495.0,0.504521,0.0,0.0,,,,0.2522605,0.2453725,0.2453725,33.0,21.0,21.0,2.0,54.0,0.0,0.0,1.0,40.0,19.8,0.0,3.0,,,,17.0,0.0,0.0,,,
1,12495.0,,,,0.504521,0.0,0.0,0.504521,0.0,0.0,,,,0.0,33.0,21.0,21.0,2.0,33.0,21.0,21.0,2.0,,,,,,,,,
0,12495.0,,,,,,,,,,54.0,0.0,0.0,1.0,,,,0.0,54.0,0.0,0.0,1.0,17.0,0.0,0.0,,,,17.0,0.0,0.0
3,12495.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12495.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12500.0,0.881357,0.542195,0.2225025,,,,0.881357,0.542195,0.2225025,59.0,0.0,0.0,5.0,,,,0.0,59.0,0.0,0.0,5.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12500.0,,,,4.764515,0.0,0.0,2.3822575,2.3548235,2.3548235,53.0,0.0,0.0,1.0,52.0,7.0,7.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,11.0,3.0,3.0,12.7,3.4,2.0
6,12500.0,,,,2.96986,0.0,0.0,1.498647,1.471213,1.471213,45.0,0.0,0.0,1.0,56.0,3.0,3.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,15.0,1.0,1.0,12.7,3.4,2.0
3,12500.0,,,,,,,0.990715,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12500.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
7,12500.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12505.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12505.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12510.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12510.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12510.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12510.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12515.0,0.019539,0.0,0.0,,,,0.019539,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12515.0,0.0227728,0.0127511,0.013721,,,,0.4312607,0.9134808,0.013586,48.5,3.5,3.5,6.0,59.0,0.0,0.0,1.0,50.0,4.9,7.0,7.0,11.9,3.4,1.0,14.0,0.0,0.0,11.9,3.4,1.0
3,12515.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12515.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12515.0,,,,0.0227728,0.0127511,0.013721,0.0227728,0.0127511,0.013721,,,,0.0,48.5,3.5,3.5,6.0,48.5,3.5,3.5,6.0,,,,11.5,3.5,3.5,11.5,3.5,3.5
8,12520.0,0.743253,0.0,0.0,,,,0.743253,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,12520.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12520.0,,,,,,,1.242142,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12520.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12525.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12525.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12525.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12525.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,12530.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12530.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12530.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12535.0,1.711094,0.0,0.0,,,,1.711094,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,12535.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12535.0,,,,,,,0.182442,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12535.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12540.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12540.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12545.0,1.448535,0.7180452,0.566287,,,,1.448535,0.7180452,0.566287,59.0,0.0,0.0,4.0,,,,0.0,59.0,0.0,0.0,4.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12545.0,,,,1.3901223,1.9007309,0.005339,1.3901223,1.9007309,0.005339,,,,0.0,52.5,5.0,3.5,4.0,52.5,5.0,3.5,4.0,,,,13.5,3.4,1.5,13.5,3.4,1.5
6,12545.0,0.0461035,0.0026695,0.0026695,,,,0.8414257,1.1247575,0.005339,50.3,3.9,2.0,3.0,59.0,0.0,0.0,1.0,52.5,5.0,3.5,4.0,13.5,3.4,1.5,14.0,0.0,0.0,13.5,3.4,1.5
3,12545.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12545.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
7,12545.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12550.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12550.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12555.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12555.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12560.0,1.167976,0.2051811,0.199993,,,,1.167976,0.2051811,0.199993,59.0,0.0,0.0,4.0,,,,0.0,59.0,0.0,0.0,4.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12560.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,12560.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12560.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12560.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
7,12560.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,12565.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12565.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12570.0,1.531296,1.369979,1.369979,1.489328,1.458635,1.458635,0.6125184,1.1307132,0.025652,51.0,4.3,2.0,3.0,46.3,1.9,0.0,3.0,48.7,4.1,2.0,6.0,9.0,4.3,2.0,9.3,1.9,0.0,9.0,4.3,2.0
6,12570.0,,,,,,,0.027591,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
8,12570.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12570.0,,,,,,,1.43585,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12570.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12575.0,1.3596185,0.1011945,0.1011945,,,,1.3596185,0.1011945,0.1011945,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12575.0,,,,0.6479007,1.4082174,0.0109,0.6479007,1.4082174,0.0109,,,,0.0,53.3,2.4,0.0,7.0,53.3,2.4,0.0,7.0,,,,15.1,0.8,0.0,15.1,0.8,0.0
6,12575.0,0.0181598,0.0158112,0.001263,,,,0.4381633,0.9392674,0.0109,52.3,0.7,0.0,6.0,59.0,0.0,0.0,1.0,53.3,2.4,0.0,7.0,15.1,0.8,0.0,14.0,0.0,0.0,15.1,0.8,0.0
3,12575.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12575.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12580.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,3.0,0.0,0.0
7,12580.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,3.0,0.0,0.0,3.0,0.0,0.0
3,12580.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12580.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12585.0,,,,,,,1.108222,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12585.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12585.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,12590.0,,,,0.313023,0.0,0.0,0.171682,0.141341,0.141341,53.0,0.0,0.0,1.0,52.0,7.0,7.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,11.0,3.0,3.0,12.7,3.4,2.0
6,12590.0,,,,0.089903,0.0,0.0,0.0449515,0.0146105,0.0146105,45.0,0.0,0.0,1.0,56.0,3.0,3.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,15.0,1.0,1.0,12.7,3.4,2.0
8,12590.0,1.0470985,0.7936375,0.7936375,,,,1.0470985,0.7936375,0.7936375,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,12590.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12590.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12595.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12595.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,12600.0,,,,,,,0.02581,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,12600.0,,,,,,,0.02581,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
3,12600.0,,,,,,,1.286409,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,12600.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12600.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,12605.0,2.145437,0.0,0.0,,,,2.145437,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12605.0,0.5522353,0.7236243,0.012284,0.906168,0.0,0.0,0.518785,0.6264508,0.015659,46.8,3.0,0.0,4.0,56.0,3.0,3.0,2.0,49.8,5.3,3.5,6.0,11.5,3.5,3.0,15.0,1.0,1.0,11.5,3.5,3.0
0,12605.0,,,,0.4141765,0.4774768,0.166463,0.3375514,0.4537322,0.015659,53.0,0.0,0.0,1.0,49.2,5.6,0.0,5.0,49.8,5.3,3.5,6.0,11.5,3.5,3.0,10.6,3.2,0.0,11.5,3.5,3.0
3,12605.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12605.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12610.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12610.0,,,,,,,0.006387,0.0,0.0,50.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,47.5,2.5,2.5,2.0,10.5,2.5,2.5,8.0,0.0,0.0,10.5,2.5,2.5
0,12610.0,,,,,,,0.006387,0.0,0.0,45.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,47.5,2.5,2.5,2.0,10.5,2.5,2.5,13.0,0.0,0.0,10.5,2.5,2.5
3,12610.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12610.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,12615.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12615.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,12620.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,12620.0,,,,1.957949,0.0,0.0,0.993984,0.963965,0.963965,45.0,0.0,0.0,1.0,56.0,3.0,3.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,15.0,1.0,1.0,12.7,3.4,2.0
3,12620.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,12620.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
